context_id,group_by,target_lemma,pos_tag,sentence,target_id
become.v.85,become.v,become,v,"['Reports', 'suggested', 'Flinn', 'cut', 'her', 'deal', 'at', 'just', 'the', 'right', 'time', ',', 'since', '1', ')', 'the', 'media', 'were', 'becoming', 'skeptical', 'of', 'her', '``', 'carefully', 'orchestrated', 'publicity', 'campaign', ""''"", ';', '2', ')', 'editorialists', '(', 'e.g', '.']",18
become.v.86,become.v,become,v,"['He', 'said', 'that', 'some', 'groundwork', 'needed', 'to', 'be', 'laid', 'for', 'a', '``', 'CWR', ""''"", '(', 'this', 'stands', 'for', 'conventional', 'wisdom', 'reversal', ',', 'Hunt', 'explained', 'to', 'me', ')', 'once', 'it', 'became', 'clear', 'that', 'Bush', 'was', 'going', 'to', 'get', 'the', 'GOP', 'nomination', '.']",29
become.v.87,become.v,become,v,"['Can', 'travel', 'guides', 'still', 'gently', 'educate', 'their', 'readers', ',', 'or', 'have', 'they', 'merely', 'become', 'handmaidens', ',', 'shuttling', 'readers', 'from', 'one', 'over-visited', 'landmark', 'to', 'the', 'next', '?']",13
become.v.88,become.v,become,v,"['Columbine', 'had', 'the', 'great', 'hook', ':', 'kids', ',', 'especially', 'the', 'unfortunate', 'girl', 'who', 'professed', 'her', 'belief', 'in', 'God', 'and', 'became', 'an', 'instant', 'martyr', '.']",19
become.v.89,become.v,become,v,"['Lennox', 'Lewis', 'defeated', 'Evander', 'Holyfield', 'to', 'become', 'the', 'world', 'heavyweight', 'boxing', 'champion', '.']",6
become.v.90,become.v,become,v,"['The', 'current', 'approach', 'is', 'inefficient', 'and', 'ineffective', ',', 'imposing', 'unnecessarily', 'high', 'costs', 'due', 'to', ':', '(', '1', ')', 'stranded', 'capital', 'investments', 'from', 'the', 'installation', 'of', 'controls', 'that', 'later', 'become', 'obsolete', 'when', 'additional', 'requirements', 'are', 'promulgated', ';', '(', '2', ')', 'reduced', 'lead', 'time', 'for', 'complying', 'with', 'those', 'requirements', ';', '(', '3', ')', 'limited', 'or', 'non-existent', 'flexibility', 'for', 'emissions', 'trading', 'to', 'allow', 'cost-efficient', 'control', 'options', ';', 'and', '(', '4', ')', 'a', 'reliance', 'upon', 'lengthy', ',', 'expensive', ',', 'and', 'uncertain', 'litigation', 'to', 'sort', 'out', 'regulatory', 'ambiguity', 'and', 'compliance', 'with', 'the', 'law', '.']",28
become.v.91,become.v,become,v,"['Eventually', 'I', 'concluded', 'even', 'the', 'correct', 'word', 'would', 'have', 'become', 'maddening', 'from', 'repetition', ',', 'unrelieved', 'by', 'a', 'synonym', 'or', 'circumlocution', '.']",9
become.v.92,become.v,become,v,"['I', 'became', 'convinced', 'that', 'a', 'strong', 'connection', 'exists', 'between', 'the', 'way', 'that', 'we', 'decorate', 'our', 'homes', 'and', 'the', 'way', 'that', 'we', 'dress', 'ourselves', '.']",1
become.v.93,become.v,become,v,"['The', 'information', 'collections', 'in', 'the', 'rule', 'will', 'not', 'become', 'effective', 'until', 'OMB', 'approval', 'is', 'obtained', 'and', 'an', 'OMB', 'control', 'number', 'has', 'been', 'issued', '.']",8
become.v.94,become.v,become,v,"['well', 'i', 'think', 'that', 'you', 'know', 'brand', 'name', 'products', 'that', 'we', ""'ve"", 'become', 'familiar', 'with', 'have', 'in', 'most', 'cases', 'you', 'know', 'gotten', 'better', 'i', 'think', 'that', 'we', 'have', 'a', 'problem', 'in', 'this', 'country', 'with', 'consumer', 'protection', 'laws', 'and', 'the', 'lack', 'thereof']",12
become.v.95,become.v,become,v,"['actually', 'i', ""'ve"", 'been', 'involved', 'in', 'recycling', 'for', 'long', 'before', 'it', 'became', 'fashionable', 'back', 'when', 'i', 'was', 'in', 'graduate', 'school', 'i', 'did', 'all', 'of', 'the', 'recycling', 'of', 'the', 'um', 'paper', 'from', 'the', 'computer', 'center', 'and', 'uh', 'in', 'fact', 'i', 'think', 'i', 'was', 'the', 'first', 'person', 'in', 'our', 'department', 'to', 'have', 'my', 'thesis', 'published', 'on', 'recyclable', 'paper', 'recycled', 'paper']",11
become.v.96,become.v,become,v,"['it', 'almost', 'becomes', 'more', 'more', 'cost', 'you', 'know', 'to', 'much', 'cost', 'and', 'more', 'trouble', 'than', 'it', ""'s"", 'worth', 'you', 'know', 'to', 'to', 'put', 'somebody', 'like', 'that', 'to', 'death', 'or', 'something', 'that', 'you', 'know']",2
become.v.97,become.v,become,v,"['i', 'think', 'so', 'and', 'i', 'feel', 'like', 'you', 'know', 'like', 'President', 'Bush', 'Bush', 'has', 'mentioned', 'quite', 'often', 'that', 'we', 'are', 'trying', 'to', 'become', 'a', 'kinder', 'and', 'gentler', 'nation', 'and', 'it', 'does', 'begin', 'with', 'the', 'families', 'at', 'home']",22
become.v.98,become.v,become,v,"['The', 'narrative', 'of', 'the', 'Fifth', 'Sun', 'is', 'based', 'on', 'an', 'Aztec', 'myth', 'that', 'has', 'become', 'an', 'important', 'cultural', 'expression', 'commonly', 'incorporated', 'into', 'Chicano', 'cultural', 'events', '.']",14
become.v.99,become.v,become,v,"['As', 'the', 'cross', 'elasticities', 'become', 'larger', ',', 'the', 'efficient', 'discount', 'levels', 'move', 'closer', 'to', 'the', 'ECP', 'level', 'and', 'the', 'associated', 'welfare', 'gains', 'available', 'become', 'quite', 'small', '.']",23
become.v.100,become.v,become,v,"['and', 'you', 'know', 'he', 'did', 'not', 'finish', 'high', 'school', 'he', 'just', 'went', 'straight', 'straight', 'to', 'Westminster', 's', 'o', 'i', 'never', 'really', 'remember', 'having', 'lived', 'at', 'home', 'with', 'him', 'and', 'after', 'he', 'did', 'get', 'out', 'of', 'college', 'it', 'was', 'not', 'long', 'he', 'before', 'he', 'uh', 'just', 'moved', 'to', 'New', 'York', 'City', 'knowing', 'that', 'that', ""'s"", 'where', 'he', 'had', 'to', 'live', 'to', 'quote', 'unquote', 'make', 'it', 'in', 'the', 'music', 'world', 'and', 'um', 'became', 'a', 'music', 'critic', 'and', 'that', 'probably', 'puts', 'us', 'somewhere', 'around', 'the', 'early', 'sixties', 'uh', 'when', 'he', 'was', 'doing', 'that', 'i', ""'ve"", 'seen', 'that', 'date', 'a', 'good', 'bit', 'on', 'the', 'uh', 'on', 'some', 'of', 'the', 'albums', 'because', 'he', 'would', 'typically', 'uh', 'sign', 'and', 'date', 'everything', 'that', 'i', 'think', 'everything', 'that', 'he', 'owned', 'he', 'did', 'that', 'with', 'but', 'certainly', 'all', 'of', 'his', 'albums', 'and', 'all', 'of', 'the', 'music', 'uh', 'he', 'had', 'signed', 'and', 'dated']",70
book.n.1,book.n,book,n,"['There', 'is', ""n't"", 'a', 'dull', 'page', 'in', 'the', 'book', '.']",8
book.n.2,book.n,book,n,"['``', 'He', 'was', 'given', 'two', 'cells', ',', 'one', 'of', 'which', 'he', 'turned', 'into', 'a', 'library', 'and', 'filled', 'with', 'antiquarian', 'books', ';', 'he', 'was', 'allowed', 'to', 'practise', 'his', 'flute', 'and', 'paint', 'water-colours', ';', 'and', 'he', 'was', 'even', 'allowed', 'a', 'knife', ',', 'to', 'cut', 'the', 'pages', 'of', 'the', 'old', 'books', ',', 'although', 'in', 'the', 'end', 'he', 'used', 'it', 'to', 'slice', 'off', 'his', 'penis', '.', ""''""]",47
book.n.3,book.n,book,n,"['Top', 'revelations', 'include', 'that', 'at', 'one', 'point', ',', 'Gingrich', 'was', 'so', 'stressed', 'out', 'that', 'he', 'went', 'off', 'his', 'diet', ',', 'and', 'that', 'at', 'another', ',', 'he', 'successfully', 'smoothed', 'over', 'ruffled', 'Democratic', 'feathers', 'by', 'sending', 'over', 'inscribed', 'copies', 'of', 'his', 'two', 'books', '.']",40
book.n.4,book.n,book,n,"['Again', ',', 'the', 'form', 'preceded', 'the', 'content', ':', 'He', 'imagined', 'a', 'book', 'that', 'would', 'journey', 'in', 'a', 'straight', 'line', 'across', 'Interstate', '80', '.']",11
book.n.5,book.n,book,n,"['We', 'as', 'a', 'people', 'must', 'be', 'willing', 'to', 'ensure', 'at', 'the', 'minimum', 'that', 'the', 'kids', 'have', 'a', 'qualified', 'teacher', 'at', 'the', 'front', 'of', 'the', 'room', ',', 'a', 'set', 'of', 'books', ',', 'and', 'a', 'safe', 'school', '.']",29
book.n.6,book.n,book,n,"['The', 'fat', 'book', 'here', 'surveys', 'the', 'hundreds', 'of', 'books', 'and', 'articles', 'already', 'written', 'about', 'Rockefeller', 'and', 're-examines', 'transactions', ',', 'business', 'partners', ',', 'and', 'supporting', 'characters', 'in', 'skillful', '--', 'though', 'excessive', '--', 'detail', '.']",2
book.n.7,book.n,book,n,"['The', 'first', 'thing', 'one', 'notices', ',', 'paging', 'through', 'the', 'book', ',', 'is', 'that', 'objects', ',', 'both', 'natural', 'and', 'man-made', ',', 'looked', 'larger', 'and', 'more', 'heroic', 'in', 'those', 'days', ',', 'if', 'only', 'because', 'the', 'people', 'were', 'fewer', '.']",9
book.n.8,book.n,book,n,"['This', 'explains', 'the', 'growing', 'interest', 'in', 'Internet', 'voting', ',', 'which', 'promises', 'to', 'do', 'for', 'democracy', 'what', 'Amazon.com', 'did', 'for', 'books', '.']",19
book.n.9,book.n,book,n,"['Eighty', 'thousand', 'books', 'were', 'placed', 'in', 'quarantine', 'in', 'October', ',', 'then', 'sent', 'to', 'a', 'local', 'deep-freeze', 'facility', 'where', 'a', 'weeklong', 'sub-zero', 'treatment', 'was', 'used', 'to', 'exterminate', 'the', 'lice', '.']",2
book.n.10,book.n,book,n,"['In', 'part', ',', 'this', 'may', 'be', 'because', 'Frum', 'is', 'a', 'bit', 'of', 'a', 'snob', ';', 'practically', 'the', 'only', 'argument', 'in', 'the', 'book', 'that', 'strikes', 'Chatterbox', 'as', 'truly', 'passionate', 'is', 'Frum', ""'s"", 'withering', 'denunciation', 'of', 'the', 'old-line', 'northern', 'Protestant', 'sects', 'for', 'failing', ',', 'in', 'trying', 'to', 'make', 'Christianity', 'more', '``', 'relevant', ',', ""''"", 'to', 'attract', 'new', 'members', '.']",21
book.n.11,book.n,book,n,"['The', 'WP', 'reports', 'that', 'the', 'Baltimore', 'Sun', 'has', 'fired', 'a', 'music', 'critic', 'for', 'lifting', 'a', 'paragraph', 'from', 'a', 'music', 'reference', 'book', '.']",20
book.n.12,book.n,book,n,"['Even', 'if', 'we', 'had', 'some', 'sort', 'of', 'electronic', 'book', 'that', 'was', 'convenient', 'and', 'had', 'a', 'good', 'screen', ',', 'physical', 'books', ',', 'in', 'dead-tree', 'editions', ',', 'are', 'still', 'superior', 'on', 'so', 'many', 'grounds', 'that', 'they', ""'ll"", 'be', 'around', 'for', 'a', 'while', '.']",8
book.n.13,book.n,book,n,"['McCain', ""'s"", 'speeches', 'are', 'extremely', 'well', 'written', ',', 'thanks', 'to', 'his', 'gifted', 'ghost', 'Mark', 'Salter', ',', 'who', 'helped', 'write', 'his', 'book', 'Faith', 'of', 'My', 'Fathers', '.']",20
book.n.14,book.n,book,n,"['Chatterbox', 'phoned', 'Eric', 'Klinenberg', ',', 'a', 'Ph.D.', 'candidate', 'in', 'sociology', 'at', 'Berkeley', ',', 'who', ""'s"", 'writing', 'a', 'book', 'about', 'the', '1995', 'Chicago', 'heat', 'wave', ',', 'to', 'dig', 'deeper', '.']",17
book.n.16,book.n,book,n,"['Ted', 'Bernstein', ""'s"", 'book', 'never', 'worked', 'well', 'for', 'me', ',', 'but', 'I', 'might', 'not', 'be', 'a', 'fair', 'touchstone', 'in', 'such', 'matters', '.']",3
book.n.17,book.n,book,n,"['The', 'world', 'of', 'buildings', 'depicted', 'in', 'books', 'and', 'magazines', 'is', 'a', 'scaleless', ',', 'self-sufficient', 'place', '.']",6
book.n.18,book.n,book,n,"['There', 'have', 'been', 'countless', 'books', ',', 'chapters', ',', 'and', 'articles', 'written', 'about', 'Murrieta', 'or', 'about', 'the', 'legend', 'of', 'this', 'famous', 'Mexican', 'bandito', '.']",4
book.n.19,book.n,book,n,"['Accordingly', ',', 'the', 'last', 'chapter', 'of', 'this', 'book', 'is', 'devoted', 'to', 'our', 'reflections', 'on', 'the', 'impact', 'of', 'channel', 'integration', 'on', 'certain', 'public', 'policy', 'issues', '.']",7
book.n.20,book.n,book,n,"['I', 'mean', ',', 'Joe', 'Schmoe', 'on', 'the', 'street', 'is', 'not', 'someone', 'who', ""'s"", 'read', 'all', 'sorts', 'of', 'biology', 'books', '.', ""''""]",18
book.n.21,book.n,book,n,"['The', 'article', ',', 'published', 'in', '1994', 'in', 'a', 'prestigious', ',', 'peer-reviewed', 'journal', 'called', 'Statistical', 'Science', ',', 'argued', 'with', 'unnerving', 'force', 'that', 'the', 'first', 'book', 'of', 'the', 'Bible', 'contains', 'embedded', 'codes', 'that', 'predict', 'events', 'that', 'long', 'postdate', 'its', 'writing', 'and', 'that', 'these', 'codes', 'are', ',', 'statistically', 'speaking', ',', '``', 'not', 'due', 'to', 'chance', '.', ""''""]",23
book.n.22,book.n,book,n,"['I', 'am', 'honored', 'to', 'note', ',', 'in', 'memorium', ',', 'that', 'my', 'friend', 'and', 'colleague', 'Robert', 'Rosen', 'first', 'explored', 'some', 'of', 'these', 'issues', 'and', 'some', 'others', 'of', 'those', 'touched', 'upon', 'here', 'in', 'his', 'book', 'Life', 'Itself', '.']",32
book.n.23,book.n,book,n,"['If', 'your', 'writer', 'had', 'been', 'really', 'incisive', ',', 'she', 'might', 'have', 'raised', 'questions', 'in', 'the', 'opposite', 'direction', ':', 'Do', 'big', 'advances', 'like', 'the', 'one', 'Stephanopoulos', 'received', 'increase', 'the', 'pressure', 'on', 'him', 'to', 'include', 'some', '--', 'perhaps', 'false', '--', ""''"", 'revelation', ""''"", 'that', 'can', 'be', 'used', 'in', 'promoting', 'the', 'book', '?']",48
book.n.24,book.n,book,n,"['In', 'that', 'book', ',', 'Hochschild', 'explored', 'the', 'dilemmas', 'faced', 'by', 'two-career', 'marriages', ',', 'in', 'which', ',', 'she', 'found', ',', 'women', 'still', 'shouldered', 'the', 'bulk', 'of', 'the', 'child', 'care', 'and', 'housework', '.']",2
book.n.25,book.n,book,n,"['The', 'result', 'was', 'what', 'you', ""'d"", 'expect', ':', 'The', 'first', 'wave', 'of', 'publicity', 'was', 'either', 'credulous', 'or', 'angry', ',', 'but', 'short', 'on', 'evidence', ',', 'because', 'nobody', 'had', 'had', 'time', 'to', 'digest', 'and', 'evaluate', 'the', 'book', 'carefully', '.']",34
book.n.26,book.n,book,n,"['.', 'It', ""'s"", 'called', '``', 'fair', 'use', ',', ""''"", 'and', 'is', 'comparable', 'to', 'the', 'quotation', 'of', 'a', 'short', 'passage', 'of', 'a', 'book', 'in', 'a', 'review', '.']",21
book.n.27,book.n,book,n,"['Author', 'J.', 'Randy', 'Taraborrelli', 'has', 'been', 'somewhat', 'cagey', ',', 'but', 'early', 'reports', 'suggest', 'that', 'the', 'book', 'will', 'be', 'full', 'of', 'salacious', 'details', 'about', 'Frank', ""'s"", 'seven-year', 'affair', 'with', 'Monroe', ',', 'other', 'extracurricular', 'activities', ',', 'and', 'an', 'aborted', 'Mob', 'hit', 'on', 'him', '.']",15
book.n.28,book.n,book,n,"['Rat-choice', 'theorist', 'Samuel', 'Popkin', 'writes', '(', 'in', 'his', '1991', 'book', ',', 'The', 'Reasoning', 'Voter', ')', ':', '``', 'Everybody', ""'s"", 'business', 'is', 'nobody', ""'s"", 'business', '.']",9
book.n.29,book.n,book,n,"['Typical', 'options', 'were', 'puzzles', ',', 'picture-matching', 'and', 'picture-sequencing', 'tasks', ',', 'letter', 'tracing', ',', 'small', 'construction', 'blocks', ',', 'containers', 'with', 'water', 'for', 'pouring', ',', 'books', ',', 'and', 'crayons', 'and', 'other', 'tools', 'for', 'drawing', 'and', 'writing', '.']",23
book.n.30,book.n,book,n,"['In', 'the', 'meantime', ',', 'it', 'should', 'be', 'stated', 'for', 'the', 'record', 'that', 'your', 'own', 'book', 'on', 'the', 'history', 'of', 'the', 'abortion', 'wars', 'is', 'a', 'marvel', 'of', 'substance', 'and', 'you', 'should', 'not', 'necessarily', 'be', 'judged', 'by', 'the', 'lowbrow', 'online', 'company', 'you', ""'ve"", 'been', 'keeping', 'all', 'week', '.']",14
book.n.31,book.n,book,n,"['In', 'a', 'foreword', 'to', 'Duke', ""'s"", 'latest', 'book', ',', 'a', '700-page', 'autobiography', 'judged', 'by', 'hate', 'group', 'watchers', 'to', 'be', 'the', 'most', 'naked', 'statement', 'yet', 'of', 'the', 'former', 'KKK', 'grand', 'wizard', ""'s"", 'racist', 'views', ',', 'Whitney', 'calls', 'Duke', 'a', '``', 'seeker', 'of', 'truth', ',', ""''"", 'comparing', 'him', 'to', 'Enlightenment', 'philosopher', 'Voltaire', 'and', 'declaring', 'his', 'vision', 'of', 'racially', 'segregated', 'societies', 'to', 'be', 'based', 'on', '``', 'good', 'science', '.', ""''""]",7
book.n.32,book.n,book,n,"['The', 'critics', 'are', 'not', 'impressed', 'with', 'the', 'book', ""'s"", 'confusing', 'nonchronological', 'structure', '.']",7
book.n.33,book.n,book,n,"['The', 'cover', 'book', 'review', 'pans', 'Norman', 'Mailer', ""'s"", 'autobiography', 'of', 'Jesus', '(', 'The', 'Gospel', 'According', 'to', 'the', 'Son', ')', 'as', 'an', 'unimaginative', 'imitation', 'of', 'the', 'real', 'Gospels', '.']",2
book.n.34,book.n,book,n,"['I', 'love', 'the', 'fact', 'that', 'Amazon', 'knows', 'who', 'I', 'am', 'and', 'can', 'recommend', 'books', 'to', 'me', 'when', 'I', 'come', 'to', 'their', 'home', 'page', '(', 'they', ""'ve"", 'yet', 'to', 'recommend', 'my', 'book', 'to', 'me', ',', 'but', 'I', ""'m"", 'sure', 'they', ""'ll"", 'get', 'around', 'to', 'that', 'soon', 'enough', ')', '.']",30
book.n.35,book.n,book,n,"['But', 'the', 'focus', ',', 'I', 'think', ',', 'of', 'Larry', ""'s"", 'book', ',', 'is', 'to', 'ask', 'the', 'normative', 'question', ',', 'given', 'who', 'we', 'are', 'as', 'people', ',', 'what', 'ought', 'to', 'be', 'the', 'way', 'in', 'which', 'this', 'new', 'space', 'is', 'occupied', 'by', 'its', 'new', 'tenants', '?']",10
book.n.36,book.n,book,n,"['``', 'Which', 'book', 'that', 'you', ""'ve"", 'read', 'this', 'year', 'has', 'been', 'most', 'important', '?', ""''""]",2
book.n.37,book.n,book,n,"['Here', 'is', 'how', '``', 'bumfuzzled', ""''"", 'appears', 'in', 'Harben', ""'s"", 'book', '(', 'which', 'was', 'published', 'in', '1900', ')', ':']",10
book.n.38,book.n,book,n,"['Historian', 'Haynes', 'Johnson', '(', 'like', 'Cannon', ',', 'appearing', 'on', 'Late', 'Edition', ')', ',', 'notes', 'that', 'the', 'book', 'has', 'only', 'one', 'mention', 'of', 'supply-side', 'economics', '.']",16
book.n.39,book.n,book,n,"['William', 'F.', 'Buckley', 'is', 'not', 'only', 'a', 'journalist', ',', 'but', 'a', 'journalist', 'who', 'has', 'written', 'extensively', 'about', 'his', 'own', 'personal', 'experiences', ';', 'moreover', ',', 'the', 'first', 'book', 'Buckley', 'ever', 'published', ',', 'God', 'and', 'Man', 'at', 'Yale', ',', 'was', ',', 'in', 'part', ',', 'an', 'argument', 'that', 'Yale', 'should', 'uphold', 'its', 'antique', 'tradition', 'of', 'inculcating', 'Christian', 'values', 'and', 'beliefs', '.']",26
book.n.40,book.n,book,n,"['I', 'apologize', 'for', 'not', 'having', 'read', 'your', 'book', '.']",7
book.n.41,book.n,book,n,"['In', 'the', 'final', 'pages', 'of', 'the', 'book', ',', 'Lemann', 'gets', 'off', 'race', 'and', 'returns', 'to', 'the', 'core', 'issues', '.']",6
book.n.42,book.n,book,n,"['Tina', ""'s"", 'book', 'is', 'called', 'Life', ""'s"", 'a', 'Party', '.']",2
book.n.43,book.n,book,n,"['The', 'books', 'do', 'away', 'with', 'Israel', ""'s"", 'patriotic', ',', '``', 'David-vs.-Goliath', ""''"", 'myths', 'in', 'favor', 'of', 'a', 'broader', 'perspective', '.']",1
book.n.44,book.n,book,n,"['In', 'Robin', 'Cook', ""'s"", 'semi-autobiographical', 'book', ',', 'The', 'Year', 'of', 'the', 'Intern', '(', '1973', ')', ',', 'the', 'protagonist', 'takes', 'aim', 'with', 'an', 'epinephrine-filled', 'syringe', 'at', 'the', 'still', 'heart', 'of', 'a', 'patient', 'who', 'moments', 'before', 'he', 'had', 'unsuccessfully', 'tried', 'to', 'resuscitate', '.']",5
